Geneid	gene_name	product	interaction_log2FC	interaction_padj	NK01067_log2FC	NK01067_padj	dwbbM_log2FC	dwbbM_padj
M8Y62_07920	M8Y62_07920	Rpn family recombination-promoting nuclease/putative transposase	1.45122685518265	3.77863993602933e-13	-0.966116299132859	1.04410012660734e-07	0.482405741232042	0.00070870141891624
M8Y62_26690	M8Y62_26690	Tn3 family transposase	1.02060449353131	3.89119434060692e-13	-0.934379086930687	1.92582351308858e-12	0.0837760132171998	0.541416902208783
M8Y62_15730	M8Y62_15730	phosphatase PAP2 family protein	1.21532712458552	4.10250566532468e-13	-1.13436580765601	5.04325694318379e-15	0.0772554643462413	0.580099884046075
M8Y62_11505	cas5e	type I-E CRISPR-associated protein Cas5/CasD	1.07268440692301	4.23699890571638e-13	-1.93001469052349	1.32947214615664e-48	-0.858833374704512	3.9123259794521e-11
M8Y62_23065	M8Y62_23065	carbonic anhydrase	-2.89145851263104	4.75516270229629e-13	0.699499617195425	0.0170715726832305	-2.19703072183161	2.61202578948457e-12
M8Y62_03880	pepP	Xaa-Pro aminopeptidase	-0.849242523366357	4.75585504631663e-13	0.954847070204614	1.04428364093035e-17	0.102812124673802	0.432047779129415
M8Y62_17955	M8Y62_17955		1.39253872078489	6.04995004221441e-13	-0.23682719015684	0.208997044370957	1.15470314346939	4.34428937400553e-15
M8Y62_18945	M8Y62_18945	efflux RND transporter permease subunit	-1.89989338212267	6.04995004221441e-13	2.13246535768923	8.40331014745472e-21	0.233734102630499	0.269468172677508
M8Y62_23225	mgtA	magnesium-translocating P-type ATPase	-2.36579563850558	6.87706215765979e-13	2.7956696278145	1.01554107866909e-24	0.424504842729781	0.0198528251479932
M8Y62_15970	phoQ	two-component system sensor histidine kinase PhoQ	-1.75445212945547	6.99324050965896e-13	0.940235076599059	1.01892220422931e-05	-0.817578861173261	5.73560228399308e-08
M8Y62_00380	M8Y62_00380	MFS transporter	-3.4179204825941	7.77863729831532e-13	3.59314018294587	9.52920514145038e-28	0.170880117572498	0.680626441335021
M8Y62_09050	clbH	colibactin non-ribosomal peptide synthetase ClbH	2.74292431878044	7.94909863383605e-13	-2.28908088011227	2.85935683012989e-23	0.447790552046574	0.062173651631416
M8Y62_09030	clbD	colibactin biosynthesis dehydrogenase ClbD	2.17999373595312	8.78248715998574e-13	-3.03856321487937	7.11581834449243e-49	-0.86204065913163	2.61452592651479e-06
M8Y62_26585	M8Y62_26585	TerD family protein	1.58027596515912	9.330999950593e-13	-2.51306916707371	7.84013173984158e-43	-0.936778048515993	1.92770006567649e-12
M8Y62_12010	slyA	transcriptional regulator SlyA	0.903708566152203	1.18227361051746e-12	-1.6013308150453	3.71859741173061e-47	-0.700606719873529	3.70730957040253e-09
M8Y62_04675	M8Y62_04675	energy-coupling factor ABC transporter substrate-binding protein	2.39879716368407	1.30506962510648e-12	-0.720442406788149	0.00530510000222203	1.67215510340299	1.50504489502386e-18
M8Y62_06975	cysM	cysteine synthase CysM	-1.22790069713049	1.30506962510648e-12	0.485169916630031	0.000328726129104505	-0.745411372607624	7.3466663366352e-07
M8Y62_06640	M8Y62_06640	sulfatase-like hydrolase/transferase	1.46111215823417	1.43949432254685e-12	-1.41154715067379	5.49398679659481e-17	0.0467008820097563	0.836977415297809
M8Y62_14790	M8Y62_14790	oxidoreductase	-2.17341015457245	1.67054945759402e-12	2.41590749455765	3.11519701418762e-27	0.237539561202059	0.436399388353605
M8Y62_04690	M8Y62_04690	cobyric acid synthase	2.69472461956931	1.90012741572035e-12	-1.8159571973438	8.70168145958644e-11	0.871782824415371	1.22374530280324e-05
M8Y62_22750	drmD	DISARM system SNF2-like helicase DrmD	0.886519423193413	1.92977745093762e-12	-1.37600491048312	7.89648356096675e-35	-0.492794447723016	4.5244482121695e-05
M8Y62_05010	ispD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	-1.34993199046214	2.59916870814312e-12	2.07472806970955	9.6432428232801e-30	0.718392294936875	9.11119856919584e-07
M8Y62_18405	ybeD	DUF493 family protein YbeD	1.82487239682587	2.59916870814312e-12	-1.19860104579939	5.71115843774146e-07	0.623390929071135	3.42589708228594e-07
M8Y62_08205	fruK	1-phosphofructokinase	-2.33256027733447	2.72060650573536e-12	4.12411300425015	1.5577194257036e-78	1.7895693185922	8.21629881595396e-17
M8Y62_00160	tisB	type I toxin-antitoxin system toxin TisB	1.64989062801346	2.81053056927644e-12	-0.924125655383982	2.89150275990954e-10	0.722139135910857	4.84988848097597e-05
M8Y62_27450	M8Y62_27450	VirB3 family type IV secretion system protein	1.38821302314053	2.87504718026469e-12	-2.31974934122209	4.76545993230119e-45	-0.933232286398016	7.34094804779764e-10
M8Y62_19985	M8Y62_19985	hypothetical protein	1.95747292995432	3.42553929079756e-12	-3.12927680310841	1.59977060226981e-49	-1.17698589428936	2.74950197560909e-12
M8Y62_09100	clbS	colibactin self-protection protein ClbS	1.94164548656025	3.52863581085813e-12	-3.19186227938605	4.89738102174787e-61	-1.25490629616542	8.29196640607072e-14
M8Y62_22740	drmA	DISARM system helicase DrmA	1.74352814973486	3.52863581085813e-12	-2.33924437722648	6.68240570203006e-35	-0.600942952544843	8.27928108559399e-05
M8Y62_04155	fimA	type 1 fimbrial major subunit FimA	1.29079553221951	3.73469526983503e-12	-2.77330637343018	1.58471806755824e-77	-1.4862942188251	9.92132921767039e-33
M8Y62_11835	M8Y62_11835	helix-turn-helix domain-containing protein	-1.63033081882567	3.73469526983503e-12	1.00233960232217	6.38363601885886e-06	-0.6317421428569	2.51721894363713e-06
M8Y62_09160	M8Y62_09160	EexN family lipoprotein	2.67093883846299	3.92815025837812e-12	-3.00584120948269	9.21920183644142e-22	-0.336722691518095	0.303097742051462
M8Y62_08890	sbmC	DNA gyrase inhibitor SbmC	0.693081975577176	5.87300533575643e-12	-0.73277985884939	5.05910347865513e-11	-0.0435423334001675	0.738380427177076
M8Y62_22745	M8Y62_22745	BREX-1 system adenine-specific DNA-methyltransferase PglX	1.58399718783	6.83414359335867e-12	-1.9008661670499	7.58281702490616e-27	-0.321782510830192	0.0340503528374096
M8Y62_04110	M8Y62_04110	(4Fe-4S)-binding protein	1.33345721600356	7.25688462904224e-12	-2.16220202965198	7.22213628601162e-39	-0.832540464701449	4.78548526558384e-09
M8Y62_12390	M8Y62_12390	DUF406 domain-containing protein	1.29164110953774	8.81299868701757e-12	-1.45888034013998	6.65490320142498e-17	-0.16942255089153	0.183831182142661
M8Y62_03530	exbB	tol-pal system-associated acyl-CoA thioesterase	1.34687874135621	9.33145003377472e-12	-0.297669967192151	0.0513601766278928	1.04601712897116	1.16367053368116e-13
M8Y62_07825	nuoE	NADH-quinone oxidoreductase subunit NuoE	-1.14370679162604	9.33145003377472e-12	1.29614222436382	1.41592523735325e-19	0.149277203986269	0.325871162191871
M8Y62_10645	lolB	lipoprotein insertase outer membrane protein LolB	-1.1337634742233	9.98047066287397e-12	1.06689842783677	1.02987272339683e-17	-0.0694080892624701	0.69215162367943
M8Y62_25715	asnA	aspartate--ammonia ligase	2.13700641394938	1.04489700910659e-11	0.141202429075513	0.523323419922119	2.27542361587502	6.73918949413928e-27
M8Y62_17060	M8Y62_17060	dimethyl sulfoxide reductase anchor subunit	1.27019619629367	1.04617244952122e-11	-1.32822993808993	2.66060079392665e-27	-0.0611187871051104	0.733127155092095
M8Y62_05980	clpB	ATP-dependent chaperone ClpB	-1.2192077329065	1.09290038346218e-11	1.33850178112186	1.58335862581655e-15	0.116027416648607	0.397795089472626
M8Y62_16110	M8Y62_16110	L%2CD-transpeptidase family protein	-2.42678296266381	1.19864163519642e-11	0.197394878510648	0.544059180234121	-2.23356695225872	4.37420675847627e-43
M8Y62_19955	ampG	muropeptide MFS transporter AmpG	-1.12749017076466	1.31014553531264e-11	1.49780028535949	1.91079905729581e-26	0.368162806783041	0.0162311173975899
M8Y62_25580	glnG	nitrogen regulation protein NR(I)	-1.42170568178782	1.39805159822226e-11	0.535418309504388	0.000439342629465574	-0.889332952369367	1.53087482642903e-07
M8Y62_11485	casA	type I-E CRISPR-associated protein Cse1/CasA	1.03230225266765	1.42315495865275e-11	-1.88370094761261	1.65283993469961e-61	-0.854262520991689	1.90517385615386e-10
M8Y62_14245	M8Y62_14245	N-acetylmuramic acid 6-phosphate etherase	0.930760332930843	1.44607440179954e-11	-1.5213950412169	6.06060230846727e-31	-0.594074788859276	1.55547298351832e-08
M8Y62_26290	M8Y62_26290	Rpn family recombination-promoting nuclease/putative transposase	0.835649092248648	1.6280366432386e-11	-1.50385913736227	3.58435054637215e-41	-0.671490196899403	1.71274944591317e-08
M8Y62_00695	rpmG	50S ribosomal protein L33	1.52324247790075	1.65402635816378e-11	-1.22049001208972	1.34152158676062e-13	0.298261283954817	0.0756271118242081
M8Y62_14735	M8Y62_14735	2-hydroxyacid dehydrogenase	-1.02114741243801	1.71674438586703e-11	-0.0811728207348142	0.607267316904113	-1.10503335787341	2.37275264049917e-19
M8Y62_09045	clbG	colibactin biosynthesis acyltransferase ClbG	2.30676154534718	1.76953492188549e-11	-1.81488432483772	1.78736259862115e-17	0.486522221893315	0.0244616218498482
M8Y62_22965	M8Y62_22965	tyrosine-type DNA invertase	2.12546496015322	1.83039278706179e-11	-1.01797423290189	8.65790177972208e-05	1.10631195485929	3.56340180967753e-06
M8Y62_11285	M8Y62_11285	ABC transporter substrate-binding protein	-3.32738725929593	1.9286720826928e-11	3.20171505505255	8.34229662583007e-25	-0.124398655286113	0.754515697928677
M8Y62_01635	glpD	glycerol-3-phosphate dehydrogenase	-3.02840504104171	2.07742236770263e-11	-0.463396767768127	0.113664851817959	-3.49549955282451	9.66085622071321e-18
M8Y62_14120	M8Y62_14120	dimethyl sulfoxide reductase anchor subunit	1.45073390838199	2.08927472308366e-11	-0.710778477398163	8.39178909281884e-06	0.736004268624538	2.20956498820307e-06
M8Y62_17320	M8Y62_17320	MFS transporter	-0.878974461471172	2.19508373205473e-11	0.105480316812037	0.451883049304866	-0.77585543782529	6.50051527675499e-11
M8Y62_05565	lpxO	lipid A hydroxylase LpxO	-1.6712952911304	2.91099760696239e-11	0.634619986837526	0.00348887591669347	-1.04081774531385	1.5942955211071e-11
M8Y62_02540	rapZ	RNase adapter RapZ	-1.0223879070897	3.13764218167089e-11	0.209259884088581	0.137215423064107	-0.815639952364772	5.5522865029428e-10
M8Y62_10005	ptrB	oligopeptidase B	-1.27672020509126	3.15621167172754e-11	1.24393390622277	1.14512588786594e-13	-0.0364631187565724	0.828227029892213
M8Y62_02295	msrQ	protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	1.53121125369662	3.77619736946302e-11	-0.125165262921991	0.4299855077537	1.40165524493131	3.81055194019415e-17
M8Y62_10980	rplT	50S ribosomal protein L20	2.11817182916816	3.79844693310169e-11	-1.40687689483569	3.4129961825171e-08	0.705719164990602	1.09033031639324e-05
M8Y62_03140	M8Y62_03140	glycerone kinase	-2.77243999273723	4.39465063361662e-11	3.28391272230655	4.30572154580388e-71	0.514386965341004	0.0792511991076849
M8Y62_27445	M8Y62_27445	TrbC/VirB2 family protein	2.79462366071677	4.75480576922592e-11	-3.9213973584022	1.26499353302833e-31	-1.12638011668283	0.000425226386704991
M8Y62_20570	M8Y62_20570		1.40980676133537	4.76330081074176e-11	-1.70402704676546	6.40309856618384e-21	-0.298808269361012	0.0543308606792256
M8Y62_17865	modA	molybdate ABC transporter substrate-binding protein	-2.19299627705273	5.17987151564234e-11	2.36159137144623	4.33718409931948e-20	0.167650985787939	0.413781567836519
M8Y62_11940	sodB	superoxide dismutase [Fe]	1.09494092174903	5.29273254599446e-11	-1.40607993585908	1.54533110608878e-25	-0.313838454016089	0.0156198209333456
M8Y62_16315	bssS	biofilm formation regulator BssS	1.60426703822472	5.62755595443273e-11	-3.48334823765179	2.05381686502265e-83	-1.88200266010669	2.70944616259505e-38
M8Y62_18955	M8Y62_18955	cation-transporting P-type ATPase	-2.84716186584365	5.9651762874988e-11	1.83204384390806	1.0721717413532e-06	-1.01983876593961	1.3439198605413e-10
M8Y62_26665	M8Y62_26665	HAD-IB family hydrolase	1.24910750993591	6.09731076828261e-11	-0.852370983881363	2.31394671010727e-07	0.393623128199624	0.00800174410494004
M8Y62_21860	nhaR	transcriptional activator NhaR	-1.69046341138508	6.20880874292191e-11	2.44286672605305	1.41201254329146e-34	0.751132678277773	1.17187183264917e-06
M8Y62_22845	M8Y62_22845	AAA domain-containing protein	1.5170084101202	7.59125325103869e-11	-0.537707727206211	0.00710931806442039	0.976571457810913	2.9443548192857e-13
M8Y62_21520	murC	UDP-N-acetylmuramate--L-alanine ligase	-1.02965917473318	7.6170178636798e-11	2.27400212337812	5.73696849989839e-70	1.24077650946429	1.55306882401803e-23
M8Y62_07540	M8Y62_07540	hypothetical protein	1.53710526998803	1.08708890958673e-10	-1.43659562433149	4.0992708720941e-14	0.099044976764597	0.64658193974206
M8Y62_17615	M8Y62_17615	ABC transporter permease	-1.58387118043253	1.28983657287239e-10	1.51445301558831	1.18146510386901e-14	-0.0728764605023934	0.727629434814988
M8Y62_13185	M8Y62_13185	E3 ubiquitin--protein ligase	1.60657304617514	1.32834628458954e-10	-2.46586574129963	1.0862619653579e-37	-0.861016317855517	7.52584752098078e-09
M8Y62_05080	M8Y62_05080	type I toxin-antitoxin system Hok family toxin	1.72734854491508	1.54100537360503e-10	-1.81658461155091	2.47652512396503e-16	-0.0911021468430876	0.659291446918119
M8Y62_21260	dksA	RNA polymerase-binding protein DksA	1.2138269663155	1.57568116414611e-10	-2.11181027253146	2.00386023904948e-34	-0.901839030426131	2.67037053673176e-17
M8Y62_18820	betA	choline dehydrogenase	-1.89503501280922	1.59940638183813e-10	0.940709473880282	1.72196788712677e-05	-0.958007839036615	5.30899928220043e-07
M8Y62_18345	M8Y62_18345	zinc ribbon-containing protein	1.03777029128194	1.78099088618921e-10	-2.03611920915005	3.58770332136544e-59	-1.00141462835265	3.37706654179269e-14
M8Y62_07405	M8Y62_07405	hypothetical protein	1.59360263850308	1.79042724714928e-10	-4.15946900977793	5.17722859798288e-98	-2.57141637058746	1.24044092912906e-55
M8Y62_01045	M8Y62_01045	molybdopterin guanine dinucleotide-containing S/N-oxide reductase	-1.02423040059711	1.83245123188349e-10	0.865787447239915	2.35415049717114e-09	-0.159768336930563	0.307767202428303
M8Y62_22705	M8Y62_22705	PAAR domain-containing protein	1.52294842667877	1.8698353267427e-10	-1.96383969668416	7.20314582641073e-29	-0.44197817288752	0.0478346818568985
M8Y62_25545	fabY	fatty acid biosynthesis protein FabY	-1.31025919611493	1.88200587866976e-10	0.139164724469989	0.521695311817606	-1.17301488101968	1.6838331919843e-20
M8Y62_25325	hslU	HslU--HslV peptidase ATPase subunit	-1.28507041151276	2.06203080986382e-10	1.47825923193296	5.45571823305396e-15	0.188881754999809	0.190397630793079
M8Y62_11970	M8Y62_11970	alkene reductase	-1.5836788223088	2.49341708874217e-10	1.82716034672127	8.59060843517829e-21	0.238541375322002	0.331886978612266
M8Y62_09055	clbI	colibactin polyketide synthase ClbI	2.68780015431613	2.57100937322546e-10	-2.7795484919536	7.17485566733044e-26	-0.0982242780401793	0.738562812962795
M8Y62_17670	moaA	GTP 3'%2C8-cyclase MoaA	1.39796172967071	2.65368649867443e-10	0.106944724561724	0.603571810056606	1.50241094201438	1.0783349178356e-20
M8Y62_27440	M8Y62_27440	lytic transglycosylase domain-containing protein	1.93735457351686	2.83601449406134e-10	-2.9317885885012	5.47712007199388e-30	-0.987562720539498	1.16620607834175e-05
M8Y62_03870	zapA	cell division protein ZapA	0.973603345361216	2.84871328682802e-10	-0.0468348049920507	0.780406642754242	0.924916529105527	2.73158215632513e-17
M8Y62_15630	spy	ATP-independent periplasmic protein-refolding chaperone Spy	-2.03401547318589	2.95229568122751e-10	1.94775561780394	1.53619760319994e-12	-0.0898771802097478	0.581645153838836
M8Y62_03145	dhaM	dihydroxyacetone kinase phosphoryl donor subunit DhaM	-2.77481911370825	3.24646153079947e-10	3.62834024566457	9.86968928746421e-76	0.8546380524448	0.0687797462138452
M8Y62_05570	M8Y62_05570	rhodanese family protein	-1.75112744574127	3.26932722798355e-10	2.05222191185452	2.09638502923286e-21	0.296620015363466	0.213015425580914
M8Y62_08580	M8Y62_08580	MdtB/MuxB family multidrug efflux RND transporter permease subunit	-1.63539547134228	3.26932722798355e-10	2.37458925271446	1.47800215626509e-26	0.73303527773028	0.00011032311047682
M8Y62_21125	fhuB	Fe(3+)-hydroxamate ABC transporter permease FhuB	-1.83344246278068	3.42172260168138e-10	2.12966581378688	7.58842327353277e-22	0.295691553880341	0.290009438612314
M8Y62_16540	agp	bifunctional glucose-1-phosphatase/inositol phosphatase	1.18280122320271	3.65072032676757e-10	-1.69135567890855	5.96122371959314e-30	-0.510804677719027	0.000123270064940885
M8Y62_11100	M8Y62_11100	GlsB/YeaQ/YmgE family stress response membrane protein	1.80988554567057	4.11494423515801e-10	-4.3332612538849	1.70358044611509e-91	-2.52400575178568	4.76181170973539e-55
M8Y62_08900	M8Y62_08900	DUF496 family protein	1.05716890846946	4.13478972246189e-10	-2.15606763709697	6.19681836788189e-56	-1.10158205295628	4.25167424498481e-19
M8Y62_25045	rhlB	ATP-dependent RNA helicase RhlB	-1.14637991014563	4.47415002048335e-10	1.0975430303224	4.26933266732738e-18	-0.0511958988370523	0.773997891784829
M8Y62_03775	metK	methionine adenosyltransferase	-1.59253563644195	4.8953927091723e-10	1.1973050615754	1.84673346549502e-12	-0.396908515111296	0.0337106330498056
M8Y62_14135	bioD	dethiobiotin synthase	1.07051451243799	4.8953927091723e-10	0.820998773467334	5.51816210056872e-12	1.88783508259077	3.28117435152823e-41
M8Y62_12405	M8Y62_12405	YncE family protein	-3.04076003612153	6.0680220228454e-10	3.88195702487627	1.80378287005231e-34	0.839220190162801	0.0704341265133205
M8Y62_15405	M8Y62_15405	YciK family oxidoreductase	-1.36946455325037	7.49320673956326e-10	1.70096012063648	3.89618374006816e-21	0.330441648998325	0.0844366099002049
M8Y62_08210	fruA	PTS fructose transporter subunit IIBC	-2.56548513346469	7.65208832319867e-10	4.13788258782781	6.72112224782838e-57	1.57259677991124	3.57697268570152e-11
M8Y62_26795	M8Y62_26795	carboxymuconolactone decarboxylase family protein	1.87331093199149	8.32708591235e-10	-1.5568056158253	5.0715680247226e-13	0.311559555574149	0.100891046988088
M8Y62_19440	purK	5-(carboxyamino)imidazole ribonucleotide synthase	-1.96637793887136	8.6280202802082e-10	1.11845011884291	2.48433689314901e-05	-0.853570963991558	2.07260326995913e-05
M8Y62_16240	rpmF	50S ribosomal protein L32	1.45322077301014	8.70988185321116e-10	-0.776681085814482	4.62955736814712e-06	0.671692989575373	2.37500879762856e-05
M8Y62_23190	rraB	ribonuclease E inhibitor RraB	0.88499000839134	8.70988185321116e-10	-1.07839810470918	1.63604667420653e-20	-0.19604802578197	0.162533674570334
M8Y62_18035	sucD	succinate--CoA ligase subunit alpha	-1.05889478334469	8.87416641212621e-10	-0.345397185145786	0.0290338673248419	-1.40643210068718	1.46543047113979e-32
M8Y62_19295	cadA	lysine decarboxylase CadA	1.51353039819113	9.66699761734172e-10	-1.87936215521051	6.9090527820336e-18	-0.367944683831349	0.00300629762158922
M8Y62_25050	gppA	guanosine-5'-triphosphate%2C3'-diphosphate diphosphatase	-0.997356848305815	1.00854689751128e-09	0.964788266482681	1.63881613644993e-15	-0.0360151767423234	0.833454508120124
M8Y62_26650	terD	tellurium resistance membrane protein TerD	0.936583455405352	1.05369361839622e-09	-1.07325396428844	1.51568735655445e-16	-0.139527482133231	0.290281774635688
M8Y62_09090	clbP	precolibactin peptidase ClbP	1.60098346776576	1.05742216135637e-09	-1.52452177298565	4.38816634637861e-22	0.0713947210062887	0.748713734923421
M8Y62_04100	mdtN	multidrug transporter subunit MdtN	-1.74273425834695	1.11443476536068e-09	1.59149123672974	1.50184128623377e-09	-0.161035334040239	0.486174402164902
