	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
M8Y62_24725	14469.4002183366	1.6447884655707	0.611311957979089	2.69058775000597	0.00713262741845524	0.0226954996911589
M8Y62_24955	105.454476604018	1.37521223821035	0.358159897096771	3.83966002156513	0.000123204804165317	0.000707429744867162
M8Y62_24975	263.693622983955	1.00492022725924	0.229941870507422	4.37032292136111	1.24062928670031e-05	9.09851850673872e-05
M8Y62_24980	312.328851915024	1.15856118707605	0.271912997012322	4.26077899845131	2.03715600203895e-05	0.000142146436520224
M8Y62_25060	15.1747155198222	1.78087334856466	0.573509380325229	3.10522096003861	0.00190136928261589	0.00747750035182594
M8Y62_25065	39.359443830006	1.35092999869112	0.550916929673768	2.45214827486077	0.0142006132634869	0.0408354033109572
M8Y62_25075	62.2495751102459	1.12118331712456	0.346829316437408	3.23266593678189	0.00122640886240909	0.00517114664665275
M8Y62_25080	270.682784214651	1.12257119178106	0.2048660217764	5.47953819792666	4.26437380998602e-08	5.12979084789495e-07
M8Y62_25120	549.22467173912	1.74758356423594	0.223477522591081	7.81995228859623	5.28433617533861e-15	1.87312102961836e-13
M8Y62_25165	116.913547509102	1.62491475430778	0.356743460420678	4.55485505576376	5.24217116612596e-06	4.19895248961211e-05
M8Y62_25170	15371.6584868801	1.67340618412731	0.587390220657769	2.84888328963564	0.00438729713844548	0.0151969113258076
M8Y62_25260	597.405137179523	1.54434909058305	0.363964044621648	4.24313641252243	2.20417358125599e-05	0.000152005070447965
M8Y62_25275	58.8566983453116	1.10573090044055	0.297690669136471	3.71436197059186	0.000203717025572942	0.0011007758383855
M8Y62_25295	793.417344381263	1.71735795843505	0.2096517933848	8.19147754812177	2.58038558630401e-16	1.13387687292384e-14
M8Y62_25300	2592.7601556509	1.74981932598479	0.14126236495167	12.3870170698576	3.07261098972216e-35	1.36142271936273e-32
M8Y62_25335	4766.26460446091	1.3860957737461	0.216661768434507	6.39750973954173	1.5793140989582e-10	2.91569898061138e-09
M8Y62_25655	14621.0707832446	1.64848475606932	0.597140460943423	2.76063148269149	0.00576897311833603	0.0190283064951568
M8Y62_25680	2440.23153733373	1.24927867000021	0.193874091787325	6.4437628487804	1.16547150190424e-10	2.19745105518612e-09
M8Y62_25715	280.117276485479	2.13700641394938	0.294270144074176	7.26205650482403	3.81248861701482e-13	1.04489700910659e-11
M8Y62_25890	2424.15181298917	1.28232809731182	0.223531630996799	5.73667400713495	9.65538452439785e-09	1.28989144513124e-07
M8Y62_25945	8.46245569404649	2.40095489779862	0.83325261309819	2.8814249845211	0.00395881457265932	0.0139397464124699
M8Y62_25985	240.418522328022	1.46316976576115	0.295530994608883	4.95098582704518	7.3838481621358e-07	7.0484597267641e-06
M8Y62_26070	386.746154088634	1.15786798352846	0.206976939503836	5.59418834921462	2.21656228033439e-08	2.80606229631855e-07
M8Y62_26075	13.6308305467929	1.6656361917864	0.679595314603334	2.4509235952555	0.0142490195301599	0.0409524523469514
M8Y62_26120	50.2322194127302	1.62544335407332	0.408854871228583	3.97559982393989	7.02020886285641e-05	0.000428547078344518
M8Y62_26125	22.1438106698529	1.17015334639359	0.490334907947734	2.38643695854981	0.017012523871929	0.0475081877242891
M8Y62_26130	89.3767986185204	1.33125094012187	0.313348172907643	4.24847200406126	2.15233537866538e-05	0.000148816218574302
M8Y62_26150	76.1792130063089	1.28102419193858	0.272082027201867	4.70822790138999	2.49879636033057e-06	2.13260036081503e-05
M8Y62_26195	36.0435485528351	1.43645198700036	0.392574131152241	3.65905920184869	0.000253142861207869	0.00132606954979531
M8Y62_26240	22.8210090452127	1.38302080945553	0.487848104022287	2.83494144602096	0.00458340855196015	0.0157230892294649
M8Y62_26245	52.8959500622071	1.08613963991702	0.362860914066898	2.99326711092608	0.00276008068248521	0.0102696633931238
M8Y62_26260	61.2838928387893	1.4582001893921	0.496648503009445	2.93608091146178	0.00332387612621581	0.0120188797348123
M8Y62_26265	10.1391863468926	2.94788689612669	0.81507084958409	3.61672472721963	0.000298354296852043	0.00152974908038796
M8Y62_26270	356.241041435347	1.07159738068218	0.228414612703402	4.69145720582095	2.71266016031602e-06	2.29669013891725e-05
M8Y62_26305	1053.41961845301	1.30632855552576	0.299155720888243	4.36671761331208	1.26127621300252e-05	9.23719782993719e-05
M8Y62_26330	69.5014829756807	1.57256828942107	0.284465483910542	5.5281514924166	3.23622543847372e-08	3.95563463364708e-07
M8Y62_26435	31.73253580647	1.66642910010797	0.38677216675408	4.30855486343082	1.64324716987119e-05	0.000117277116808122
M8Y62_26450	5.14065569000521	3.06342878616919	0.989251675335257	3.09671326574302	0.00195679049184137	0.00765581681024326
M8Y62_26460	89.3017087207286	2.10772827612995	0.362584468427573	5.8130682907367	6.13380233998175e-09	8.38391440660231e-08
M8Y62_26470	184.201313584647	1.20426676341956	0.250537998977746	4.80672300542534	1.53424327519338e-06	1.36642738596369e-05
